chain,contract,label,token,date,quantity
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-17,0.00590256
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-18,0.00585765
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-19,0.00596418
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-20,0.00595567
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-21,0.00595461
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-22,0.00594504
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-23,0.00593471
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-24,0.00589122
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-25,0.00584831
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-26,0.00592661
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-27,0.00601817
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-28,0.00600104
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-29,0.00599913
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-30,0.0054436
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2025-12-31,0.00547516
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-01,0.00555412
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-02,0.00540383
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-03,0.00538771
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-04,0.005378
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-05,0.00532907
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-06,0.00537217
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-07,0.00534915
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-08,0.00532766
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-09,0.00532264
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-10,0.0053298
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-11,0.00533715
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-12,0.00529302
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-13,0.00537465
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-14,0.00519921
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-15,0.00517263
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-16,0.0051589
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-17,0.0051819
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-18,0.00514208
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-19,0.00513135
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-20,0.00508881
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-21,0.00512247
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-22,0.00508812
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-23,0.00517282
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-24,0.00518807
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-25,0.00517103
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-26,0.0051899
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-27,0.00520363
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-28,0.0051891
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-29,0.0050149
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-30,0.00494435
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-01-31,0.0049021
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-01,0.00503452
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-02,0.00499516
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-03,0.00499072
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-04,0.00502072
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-05,0.0049359
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-06,0.00490971
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-07,0.00492853
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-08,0.00484845
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-09,0.00488076
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-10,0.0048302
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-11,0.0048261
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-12,0.0048425
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-13,0.00485247
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-14,0.00474877
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-15,0.0046947
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-16,0.00471289
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-17,0.00458973
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-18,0.0044052
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-19,0.00418633
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-20,0.00416208
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-21,0.00421931
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-22,0.00420769
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-23,0.00423028
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-24,0.00423497
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-25,0.00426696
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-26,0.00424141
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-27,0.00420669
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-02-28,0.00432135
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-01,0.00428122
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-02,0.00425751
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-03,0.00423199
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-04,0.00421656
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-05,0.00417625
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-06,0.0041762
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-07,0.00423044
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-08,0.00420361
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-09,0.00411911
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-10,0.00409021
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-11,0.00411479
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-12,0.004087
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-13,0.00406009
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-14,0.00406417
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-15,0.00406628
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-16,0.0041225
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-17,0.00412597
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-18,0.00409929
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-19,0.00407096
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-20,0.00405997
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-21,0.00406336
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-22,0.00403535
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-23,0.00403846
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-24,0.00403095
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-25,0.00403261
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-26,0.00400803
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-27,0.00402374
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-28,0.00402696
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-29,0.00402646
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-30,0.0040456
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-03-31,0.00406191
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-01,0.00406988
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-02,0.00406052
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-03,0.00406038
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-04,0.00405919
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-05,0.00404691
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-06,0.00403826
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-07,0.00405624
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-08,0.00403352
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-09,0.00400321
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-10,0.00401093
OP Mainnet,0x4dca8e9159ff294dd7a384ce446721719b491d5075b3bee9c57f6899043562c9,WBTC/DCA,WBTC,2026-04-11,0.00401438
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-16,312.54885092962155
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-17,312.54885092962155
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-18,660.3470117737162
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-19,660.3470117737162
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-20,660.3470117737162
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-21,918.1501857107633
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-22,2859.5966572883362
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-23,2863.729350092832
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-24,2901.270857073933
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-25,2909.9189604645935
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-26,2918.2444055792616
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-27,2915.16872763713
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-28,2901.977237345774
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-29,2946.6395668385726
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-11-30,3035.937830837195
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-01,3036.2382423667555
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-02,3047.839463648543
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-03,3083.0261971717227
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-04,3094.9045895456857
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-05,3083.6962599073013
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-06,4452.44356461799
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-07,4730.408416853964
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-08,4713.107377547811
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-09,4766.735725875675
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-10,4784.524375829892
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-11,4790.620968983223
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-12,4725.194954135669
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-13,4837.758334412904
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-14,4868.187055364204
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-15,7957.099496763243
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-16,7906.089571692545
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-17,7928.603710406838
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-18,7987.650553082068
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-19,7986.031896264622
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-20,7996.033909136952
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-21,8018.212720000019
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-22,8016.112635699677
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-23,7990.564336477824
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-24,8020.760755171984
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-25,8026.336724248092
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-26,8041.821096842984
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-27,8006.364119268834
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-28,8049.878737271886
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-29,8176.074958304026
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-30,8054.429785590142
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2025-12-31,8087.472186890199
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-01,9012.940119331794
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-02,9097.04027277043
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-03,9109.736099127134
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-04,9125.7500394345
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-05,8938.334856455067
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-06,8990.13186977733
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-07,8952.538927716361
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-08,8929.291882585074
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-09,8923.647730499786
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-10,8918.139750764545
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-11,8941.093137938591
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-12,8979.22817002312
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-13,8964.300359494413
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-14,5977.5412259751265
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-15,6046.425337270814
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-16,6054.980871673059
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-17,6065.369157195565
