pool,token,symbol,decimals,local_date,net_raw,transfers
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-24,1159184809871333262,381
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-25,6857639468902670702,243
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-26,4879687253489032348,243
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-27,20993853249306099515,268
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-28,40398030635889062315,281
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-29,-88827925931503613178,372
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-30,30530164307020038602,500
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-03-31,-29518956260106010283,657
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-01,-26902814326728470269,527
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-02,98486986266007347705,459
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-03,103351120643898647546,119
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-04,28630279084816803884,110
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-05,-159815949083650302424,407
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-06,-14715968895047014103,561
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-07,38658595703033451765,609
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-08,25476619138441563137,418
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-09,-77384748265421962805,509
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-10,-6390289217154650961,380
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-11,72593510117140610850,583
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-12,-51183089450439261879,244
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-13,73681939239294254657,727
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-14,-39765576051276086584,466
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-15,42831090616821763277,331
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-16,-308723233494867118,388
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-17,-86622880615516406405,514
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-18,2129190239176364358,402
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-19,48177222228126291088,463
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-20,-53257307359714701344,633
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-21,-16673190435879501431,1088
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-22,4960699995975023477,1192
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-23,32039691236273752736,547
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-24,-65605455645905941471,431
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-25,-11010361696572919198,271
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-26,974759265907480471,561
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-27,50505762964087010629,542
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-28,-6619411818445683581,526
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-29,-48600609075429471354,589
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-04-30,48323576934255839832,433
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-01,14177040504741441970,279
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-02,-4343555531662896401,222
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-03,-6557048337016372912,381
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-04,1133075762098957750,340
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-05,-7101583303065738341,296
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-06,437498262342631824,356
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-07,29633401197361421144,281
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-08,-7548489073841147471,257
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-09,-35888135445904046200,490
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-10,-26791615118624492532,608
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-11,14589189949956962392,341
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-12,-16916339801944499347,230
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-13,23678756357373391572,384
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-14,99371722173888375420,580
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-15,-41641046234408396939,436
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-16,-40132014065721040388,563
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-17,78611056572701424038,986
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-18,-34132644709408454871,822
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-19,-21548000293540469147,465
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-20,-10251181717913116395,648
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-21,30130194777867409284,448
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-22,31418909301833556877,508
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-23,-18848634125966788764,555
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-24,-65452265427956504154,499
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-25,15750019630040202061,431
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-26,20788535915726864871,452
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-27,-61944413351976508463,250
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-28,22781241914778179251,270
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-29,-13568567071647391271,410
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-30,52725350227195737410,330
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-05-31,6462821770356231096,191
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-01,14969873296458599415,266
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-02,-72727761821239671164,469
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-03,1093342371202512112,636
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-04,-26248328051735251492,614
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-05,21026903531763916181,761
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-06,-18551814461553640203,592
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-07,4883451531575181182,1422
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-08,55596794980171408361,449
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-09,20565646797385311609,290
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-10,-37838536035247849735,393
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-11,-23750104720690480509,342
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-12,61763164666596646133,280
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-13,-69348568901455366291,344
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-14,-12725683177916162212,382
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-15,97624945356819553388,571
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-16,-22398930705984196337,584
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-17,-36397269985321988197,462
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-18,34253163175234714175,351
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-19,-77670606289447183727,227
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-20,82206633153921935515,173
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-21,-23624070000214838375,344
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-22,35282119412234278387,438
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-23,-81311521419203050666,575
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-24,78920763764267931310,794
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-25,-54588854649961204333,655
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-26,36090738566475703820,425
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-27,30528253585249805112,380
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-28,4619579661654832357,599
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-29,-51620469296590259746,949
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-06-30,49649288772468623512,647
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-01,-31509927777906007473,440
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-02,35209609862076453793,804
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-03,-103209257079054391635,854
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-04,36567722378490013154,460
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-05,23577323880583524872,588
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-06,-32087686802679294876,429
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-07,37783348309308805123,403
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-08,-16279656735093546763,515
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-09,-61539914163919560329,193
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-10,-637174273780711626,387
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-11,745578406714272533,337
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-12,751306797059205226,330
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-13,-1102237903943457667,234
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-14,452094042584505427,429
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-15,118623922332377739,490
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-16,-109452421670378602,364
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-17,-777819422782851835,290
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-18,279697200014880244,196
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-19,-67034124256478080,178
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-20,298826761416512438,241
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-21,-354419335506415697,168
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-22,-166014494592371992,200
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-23,185243096004360607,116
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,18,2026-07-24,-922723826263385870,149
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-11-27,-260227556184408538,2685
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-11-28,-57515844051559964,722
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-11-29,-3173423399803952942,607
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-11-30,2940111870515721962,1326
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-01,368092921722153974,2469
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-02,1438896271008239686,2529
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-03,-684608677957346851,2739
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-04,1381222556179265064,2555
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-05,-2096685135266908772,1416
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-06,145193898903079157,974
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-07,288065728216676748,1131
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-08,821651788419858369,1402
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-09,4864639337335609569,2790
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-10,25336810011962517329,3881
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-11,37713351326313517269,3967
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-12,1185411864420824399,2636
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-13,-26845188268086661629,2749
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-14,18841953166509643565,3940
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-15,-36254935752009217109,4335
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-16,-273376861487881220,802
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-17,381038402815308994,1232
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-18,2306528595554549031,2210
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-19,23292534501365043270,2376
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-20,28057708189726940929,1079
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-21,13244350165269523611,905
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-22,4681267680590037121,1152
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-23,28090854693227269394,1572
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-24,4377790396571280788,979
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-25,13220248222422914962,1617
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-26,-49311962785665949826,5052
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-27,-11401729967818108129,1720
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-28,-1811803805276765105,280
0x257fcbae4ac6b26a02e4fc5e1a11e4174b5ce395,0x4200000000000000000000000000000000000006,WETH,18,2025-12-29,24216960420065388793,748
