blockchain,pool,token,symbol,decimals,local_date,net_raw,transfers
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-03,-720615927,132
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-04,11812763,133
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-05,-7397883907,242
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-06,-7321611955,246
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-07,-1740244141,426
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-08,-1485921640,136
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-09,2128098573,227
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-10,-1647977403,198
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-11,-313713733,255
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-12,1377190775,194
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-13,-1286861289,278
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-14,7977808366,121
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-15,-1181491814,106
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-16,78473041,118
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-17,-666869411,199
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-18,1393414117,139
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-19,12110727255,909
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-20,-2939641451,390
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-21,2703096535,777
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-22,-4248598532,403
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-23,2287340382,537
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-24,-5279611786,565
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-25,-466549739,425
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-26,1646271610,616
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-27,-8854979563,625
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-28,-6215931073,447
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-29,182880764,73
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-30,-819924090,258
optimism,0x2fa71491f8070fa644d97b4782db5734854c0f6f,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,6,2026-08-31,-2619586601,390
