pool,token,symbol,decimals,local_date,net_raw,transfers
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-20,-1443650989,611
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-21,13123476792,909
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-22,3938738937,898
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-23,1724026488,716
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-24,-3102917338,453
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-25,3192058533,225
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-26,-3686209263,508
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-27,1937026514,430
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-28,863455447,535
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-29,7919166339,774
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-04-30,-9367031658,953
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-01,13292143829,894
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-02,-3241163936,721
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-03,-11040835113,892
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-04,12815907331,912
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-05,-9485889501,1084
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-06,20166036887,1393
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-07,-12190855138,1564
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-08,-1940873468,1124
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-09,4257117809,939
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-10,187630207,1267
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-11,-3597840244,1229
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-12,5594081412,1416
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-13,8309569152,1258
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-14,45649286197,1973
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-15,-36818735233,1144
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-16,10655254383,894
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-17,-9204381261,1167
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-18,1179234814,1970
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-19,11352932043,1574
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-20,-6709900770,1731
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-21,-130499751,1898
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-22,28236588454,1848
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-23,-9237117469,2170
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-24,-27971925499,1869
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-25,21312984513,2120
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-26,-14745007161,2339
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-27,39628611632,2397
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-28,-41157815567,2171
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-29,-7536807421,2634
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-30,2474877569,1949
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-05-31,-24453691166,2309
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-01,13561913499,1865
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-02,6586623651,1783
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-03,14489075669,2359
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-04,-4619526314,2925
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-05,59307284451,2878
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-06,-3002340337,2255
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-07,-28535094056,2015
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-08,-21484096178,1585
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-09,-2968786993,1389
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-10,2080698588,1378
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-11,-4933035928,1372
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-12,3692415212,1019
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-13,3788319553,415
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-14,-23270070863,681
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-15,10870555188,1042
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-16,-12690528297,934
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-17,32761138104,1388
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-18,22927091076,971
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-19,-9119076001,704
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-20,-2230586133,735
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-21,-7520559503,827
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-22,-1369479089,880
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-23,6082652092,941
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-24,-5102081467,1043
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-25,-5513026332,1225
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-26,5803854742,1298
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-27,1041880653,817
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-28,-14982805522,763
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-29,30894488380,1196
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-06-30,-17058523532,1191
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-01,13336963004,1229
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-02,-45601286891,1467
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-03,15389676501,915
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-04,620994482,768
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-05,-2406669857,762
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-06,-2303932377,1113
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-07,1457307647,1264
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-08,-4789012873,1372
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-09,-1767288055,1192
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-10,22707972428,1212
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-11,-504909793,851
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-12,-6901137643,971
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-13,-1718055971,1305
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-14,-22630199868,1890
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-15,-5561700448,1474
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-16,10503015045,1264
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-17,2020010975,1038
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-18,630793243,419
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-19,-2460052497,897
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-20,11006919751,1537
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-21,9607964084,1324
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-22,-16867799725,1648
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-23,25582809910,2247
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,6,2026-07-24,-3422158486,1311
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-11-27,-12154415001,1515
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-11-28,4176865652,2161
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-11-29,-6733264552,1525
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-11-30,16792833357,1975
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-01,-3401464463,1629
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-02,5613550325,1826
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-03,4568007374,1887
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-04,-815106943,2294
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-05,-7965724242,1795
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-06,-1125032198,992
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-07,6306564000,1591
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-08,3042315626,1463
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-09,-4317286649,1385
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-10,5346324604,1871
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-11,2988853139,1736
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-12,-914648123,1247
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-13,61802704137,1113
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-14,-59779602032,1945
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-15,5529894685,1648
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-16,-5859308122,1269
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-17,4349212251,1368
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-18,-3489335417,1382
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-19,-1287477541,1144
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-20,17489650389,750
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-21,-13957399470,1555
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-22,2408546169,1232
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-23,1377727884,932
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-24,-577666316,1126
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-25,3300014162,1028
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-26,1074075025,1188
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-27,43203190383,758
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-28,8246446024,1073
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-29,3420932402,1068
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-30,-31524856077,884
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2025-12-31,13646584046,1728
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-01,2222830671,915
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-02,-42733381664,1160
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-03,-1741338250,621
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-04,-9440654555,651
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-05,25789915003,644
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-06,-24632432797,1128
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-07,-514669113,1881
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-08,-4024538085,829
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-09,-3937576004,903
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-10,-1898419786,590
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-11,13771733359,927
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-12,-1305523439,1432
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-13,-4021835496,2021
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-14,-2503984694,2094
0x1fe14350e72ed606c8850a16d91d5500c18274b7a19852dacf7c4164f78d820b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6,2026-01-15,-7698258645,1071
